-19.991316145635402,5.385517049030902e-05
-19.991316145635402,2.8265170248523505e-05
-19.92014520871252,0.00011537398551503648
-19.826097899207284,0.0002582721896634798
-19.48295231047196,0.0004993631953495179
-19.134359966359884,0.00016676083704981716
-19.076261242341204,9.67722545399101e-05
-18.984755752011786,3.470042664989791e-05
-18.759945967128395,1.32800329881978e-05
-18.720406557726797,2.5783477614547193e-06
-18.64184123774699,5.138303342164935e-06
-18.161206339047006,1.3786701559098284e-05
-18.161206339047006,5.128815982681297e-05
-18.147341870815275,2.997118753024504e-05
-17.67594995093645,1.4560535003610298e-05
-17.47491516157636,5.465004091532905e-05
-17.37324239454367,0.00013688123114687355
-17.296987819269155,0.00029467644490218016
-17.07669682403166,0.0008339203127494448
-16.824935686617387,0.001153510267615605
-16.55986025828216,0.00048258001082824637
-16.22306921748638,0.00019456197902142596
-16.21555929719419,9.347830669685608e-05
-16.17858738190958,5.710573826537239e-05
-15.924405464327856,0.00024716580436820283
-15.837257378299839,0.0006365931501985892
-15.466878012680759,0.0015574833623425203
-15.118285668568683,0.0005276070242499328
-14.983932369275488,0.00018986846144365644
-14.78058683521011,8.419795408514213e-05
-14.729750451693766,3.232807888815041e-05
-14.217755446279154,0.00016399173766423042
-13.767490335134392,5.6157485261000136e-05
-13.732086425185509,5.7027511651019434e-06
-13.687604589608707,1.1507535134043008e-05
-13.665817568101703,3.138980755581306e-06
-13.6571027594989,2.6578265963155818e-05
-13.433422672026985,0.0001131419814268199
-13.408004480268813,0.00025953663727792747
-13.31141535158776,0.0006772807411803801
-13.217368042082523,0.0014062891705648208
-12.883465432168352,0.0030426519200584144
-12.569204152249132,0.0011795533712656632
-12.457364108513175,0.0005549204784312439
-12.31502223466741,0.00027100975792392323
-12.293235213160404,6.865510505417162e-05
-12.252888877036323,0.00014164169139862314
-12.220611808137058,3.648808833540657e-05
-12.010003933569344,0.0004188509396854284
-11.984585741811172,0.0009239876298646278
-11.938832996646463,0.002103039375646124
-11.826992952910503,0.004967621179433466
-11.484694637233785,0.009609470517376553
-11.196621797307836,0.004103081969188526
-11.105116306978415,0.0014008054068326305
